particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 317,0.13,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 318,0.13,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 319,0.13,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 320,0.13,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 321,0.13,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 322,0.13,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 323,0.13,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 324,0.13,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 325,0.13,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 326,0.13,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 327,0.13,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 328,0.13,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 329,0.13,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 330,0.13,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 331,0.13,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 332,0.13,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 333,0.13,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 334,0.13,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 335,0.13,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 336,0.13,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 337,0.13,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 338,0.13,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 339,0.13,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 340,0.13,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 341,0.13,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 342,0.13,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 343,0.13,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 344,0.13,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 345,0.13,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 346,0.13,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 347,0.13,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 348,0.13,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 349,0.13,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 350,0.15,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 351,0.15,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 352,0.15,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 353,0.15,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 354,0.15,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 355,0.15,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 356,0.15,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 357,0.15,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 358,0.15,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 359,0.15,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 360,0.15,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 361,0.15,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 362,0.15,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 363,0.15,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 364,0.15,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 365,0.15,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 366,0.15,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 367,0.15,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 368,0.15,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 369,0.15,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 370,0.15,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 371,0.15,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 372,0.15,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 373,0.15,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 374,0.15,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 375,0.15,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 376,0.15,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 377,0.15,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 378,0.15,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 379,0.15,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 380,0.15,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 381,0.15,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 382,0.15,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 383,0.15,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 384,0.15,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 385,0.15,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 386,0.15,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 387,0.15,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 388,0.15,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 389,0.15,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 390,0.15,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 391,0.15,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 392,0.15,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 393,0.15,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 394,0.15,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 395,0.15,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 396,0.15,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 397,0.15,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 398,0.15,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 399,0.15,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 400,0.17,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 401,0.17,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 402,0.17,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 403,0.17,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 404,0.17,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 405,0.17,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 406,0.17,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 407,0.17,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 408,0.17,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 409,0.17,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 410,0.17,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 411,0.17,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 412,0.17,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 413,0.17,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 414,0.17,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 415,0.17,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 416,0.17,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 417,0.17,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 418,0.17,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 419,0.17,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 420,0.17,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 421,0.17,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 422,0.17,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 423,0.17,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 424,0.17,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 425,0.17,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 426,0.17,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 427,0.17,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 428,0.17,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 429,0.17,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 430,0.17,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 431,0.17,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 432,0.17,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 433,0.17,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 434,0.17,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 435,0.17,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 436,0.17,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 437,0.17,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 438,0.17,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 439,0.17,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 440,0.17,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 441,0.17,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 442,0.17,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 443,0.17,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 444,0.17,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 445,0.17,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 446,0.17,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 447,0.17,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 448,0.17,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 449,0.17,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 450,0.19,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 451,0.19,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 452,0.19,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 453,0.19,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 454,0.19,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 455,0.19,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 456,0.19,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 457,0.19,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 458,0.19,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 459,0.19,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 460,0.19,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 461,0.19,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 462,0.19,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 463,0.19,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 464,0.19,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 465,0.19,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 466,0.19,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 467,0.19,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 468,0.19,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 469,0.19,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 470,0.19,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 471,0.19,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 472,0.19,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 473,0.19,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 474,0.19,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 475,0.19,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 476,0.19,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 477,0.19,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 478,0.19,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 479,0.19,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 480,0.19,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 481,0.19,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 482,0.19,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 483,0.19,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 484,0.19,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 485,0.19,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 486,0.19,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 487,0.19,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 488,0.19,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 489,0.19,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 490,0.19,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 491,0.19,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 492,0.19,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 493,0.19,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 494,0.19,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 495,0.19,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 496,0.19,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 497,0.19,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 498,0.19,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 499,0.19,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 500,0.21,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 501,0.21,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 502,0.21,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 503,0.21,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 504,0.21,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 505,0.21,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 506,0.21,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 507,0.21,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 508,0.21,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 509,0.21,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 510,0.21,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 511,0.21,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 512,0.21,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 513,0.21,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 514,0.21,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 515,0.21,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 516,0.21,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 517,0.21,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 518,0.21,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 519,0.21,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 520,0.21,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 521,0.21,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 522,0.21,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 523,0.21,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 524,0.21,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 525,0.21,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 526,0.21,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 527,0.21,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 528,0.21,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 529,0.21,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 530,0.21,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 531,0.21,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 532,0.21,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 533,0.21,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 534,0.21,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 535,0.21,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 536,0.21,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 537,0.21,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 538,0.21,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 539,0.21,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 540,0.21,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 541,0.21,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 542,0.21,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 543,0.21,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 544,0.21,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 545,0.21,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 546,0.21,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 547,0.21,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 548,0.21,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 549,0.21,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 550,0.23,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 551,0.23,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 552,0.23,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 553,0.23,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 554,0.23,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 555,0.23,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 556,0.23,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 557,0.23,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 558,0.23,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 559,0.23,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 560,0.23,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 561,0.23,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 562,0.23,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 563,0.23,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 564,0.23,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 565,0.23,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 566,0.23,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 567,0.23,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 568,0.23,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 569,0.23,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 570,0.23,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 571,0.23,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 572,0.23,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 573,0.23,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 574,0.23,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 575,0.23,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 576,0.23,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 577,0.23,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 578,0.23,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 579,0.23,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 580,0.23,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 581,0.23,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 582,0.23,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 583,0.23,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 584,0.23,0.69,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 585,0.23,0.71,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 586,0.23,0.73,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 587,0.23,0.75,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 588,0.23,0.77,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 589,0.23,0.79,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 590,0.23,0.81,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 591,0.23,0.83,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 592,0.23,0.85,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 593,0.23,0.87,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 594,0.23,0.89,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 595,0.23,0.91,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 596,0.23,0.93,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 597,0.23,0.95,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 598,0.23,0.97,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 599,0.23,0.99,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 600,0.25,0.01,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 601,0.25,0.03,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 602,0.25,0.05,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 603,0.25,0.07,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 604,0.25,0.09,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 605,0.25,0.11,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 606,0.25,0.13,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 607,0.25,0.15,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 608,0.25,0.17,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 609,0.25,0.19,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 610,0.25,0.21,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 611,0.25,0.23,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 612,0.25,0.25,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 613,0.25,0.27,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 614,0.25,0.29,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 615,0.25,0.31,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 616,0.25,0.33,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 617,0.25,0.35,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 618,0.25,0.37,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 619,0.25,0.39,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 620,0.25,0.41,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 621,0.25,0.43,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 622,0.25,0.45,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 623,0.25,0.47,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 624,0.25,0.49,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 625,0.25,0.51,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 626,0.25,0.53,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 627,0.25,0.55,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 628,0.25,0.57,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 629,0.25,0.59,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 630,0.25,0.61,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 631,0.25,0.63,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 632,0.25,0.65,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
particle 633,0.25,0.67,0,0,0.43,0.991062,0.024003,1074.74,0,0,0,0
