particle #,x,y,vx,vy,m,Omega,h,density,pressure,dvx/dt,dvy/dt,du/dt
particle 778,0.31,0.57,2.84571e-15,-6.87393e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.113e-14,-1.80828e-14,-1.78366e-13
particle 779,0.31,0.59,2.54855e-15,6.87889e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60039e-14,2.56239e-14,-1.7766e-13
particle 780,0.31,0.61,2.26475e-15,2.40433e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.1262e-14,-2.95658e-15,4.83353e-14
particle 781,0.31,0.63,2.89603e-15,3.65469e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.63498e-14,1.76933e-14,7.35916e-15
particle 782,0.31,0.65,2.68858e-15,-3.73283e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.318e-14,-2.11934e-14,8.30585e-15
particle 783,0.31,0.67,2.11542e-15,-2.35773e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.49131e-14,5.91763e-15,4.90213e-14
particle 784,0.31,0.69,2.82547e-15,-6.85885e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.82354e-14,-1.80828e-14,-1.7823e-13
particle 785,0.31,0.71,2.54855e-15,6.87889e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60039e-14,2.56239e-14,-1.77733e-13
particle 786,0.31,0.73,2.26475e-15,2.40433e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.1262e-14,-2.95658e-15,4.83397e-14
particle 787,0.31,0.75,2.89603e-15,3.65469e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.63498e-14,1.76933e-14,7.35916e-15
particle 788,0.31,0.77,2.68858e-15,-3.73283e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.318e-14,-2.11934e-14,8.30585e-15
particle 789,0.31,0.79,2.11542e-15,-2.35773e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.49131e-14,5.91763e-15,4.90213e-14
particle 790,0.31,0.81,2.82547e-15,-6.85885e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.82354e-14,-1.80828e-14,-1.7823e-13
particle 791,0.31,0.83,2.54855e-15,6.87889e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60039e-14,2.56239e-14,-1.77734e-13
particle 792,0.31,0.85,2.26475e-15,2.40433e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.1262e-14,-2.95658e-15,4.83228e-14
particle 793,0.31,0.87,2.89603e-15,3.65469e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.63498e-14,1.76933e-14,7.34024e-15
particle 794,0.31,0.89,2.68858e-15,-3.73283e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.318e-14,-2.11934e-14,8.24565e-15
particle 795,0.31,0.91,2.11542e-15,-2.35773e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.49135e-14,5.91744e-15,4.91486e-14
particle 796,0.31,0.93,2.82538e-15,-6.86647e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.82354e-14,-1.89709e-14,-1.76561e-13
particle 797,0.31,0.95,2.58345e-15,6.72787e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.87933e-14,2.14676e-14,-1.76855e-13
particle 798,0.31,0.97,2.09509e-15,2.30236e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.69247e-14,2.73303e-15,4.58635e-14
particle 799,0.31,0.99,2.64546e-15,5.82619e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.81631e-14,3.70882e-14,7.18842e-15
particle 800,0.33,0.01,1.21586e-16,-4.33729e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.19269e-15,2.0775e-14,9.72626e-14
particle 801,0.33,0.03,1.85895e-16,-5.44847e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.19029e-15,1.09635e-14,8.23665e-14
particle 802,0.33,0.05,-4.6928e-17,-5.8743e-16,0.43,0.991062,0.0240029,1074.74,716.491,3.41394e-15,-9.52016e-15,6.60098e-14
particle 803,0.33,0.07,-1.10684e-16,2.82951e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.58127e-15,-1.55848e-14,6.84944e-14
particle 804,0.33,0.09,-7.97935e-17,2.9093e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.05311e-15,7.35523e-16,8.63917e-14
particle 805,0.33,0.11,-7.42632e-18,1.96758e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.55112e-17,-1.55431e-15,8.68794e-14
particle 806,0.33,0.13,5.52234e-17,1.30079e-16,0.43,0.991062,0.0240029,1074.74,716.491,-4.66294e-15,-1.06859e-15,1.03785e-13
particle 807,0.33,0.15,-9.64632e-17,-1.28187e-15,0.43,0.991062,0.0240029,1074.74,716.491,3.08087e-15,6.93889e-17,8.35162e-14
particle 808,0.33,0.17,-4.5664e-17,1.21073e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.11022e-16,6.66134e-16,5.27304e-14
particle 809,0.33,0.19,-9.00639e-18,7.34297e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.85882e-15,7.91034e-16,9.42531e-14
particle 810,0.33,0.21,-1.00887e-16,-7.70639e-16,0.43,0.991062,0.0240029,1074.74,716.491,7.52176e-15,7.92422e-15,9.15825e-14
particle 811,0.33,0.23,-1.06813e-16,7.40262e-17,0.43,0.991062,0.0240029,1074.74,716.491,-2.47025e-15,3.46945e-16,5.14568e-14
particle 812,0.33,0.25,7.90034e-19,1.31118e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.94049e-15,-1.37806e-14,9.06718e-14
particle 813,0.33,0.27,-3.07323e-17,-4.57904e-16,0.43,0.991062,0.0240029,1074.74,716.491,-5.55112e-16,3.73312e-15,1.38331e-13
particle 814,0.33,0.29,-1.14318e-16,-2.64808e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.66294e-15,8.40994e-15,3.68527e-14
particle 815,0.33,0.31,5.68035e-17,2.40352e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.88658e-15,-2.51466e-14,4.20146e-14
particle 816,0.33,0.33,-4.5585e-17,-8.86813e-17,0.43,0.991062,0.0240029,1074.74,716.491,-5.91194e-15,-5.27356e-16,1.50626e-13
particle 817,0.33,0.35,-9.10119e-17,-2.43271e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.24421e-15,1.36557e-14,4.03063e-14
particle 818,0.33,0.37,4.85871e-17,2.50962e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.77636e-15,-1.10745e-14,4.27997e-14
particle 819,0.33,0.39,-4.5585e-17,-4.37284e-17,0.43,0.991062,0.0240029,1074.74,716.491,-5.91194e-15,6.4948e-15,1.51221e-13
particle 820,0.33,0.41,-9.10119e-17,-2.42766e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.24421e-15,1.36557e-14,4.03332e-14
particle 821,0.33,0.43,1.06655e-17,2.52278e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.77636e-15,-9.20097e-15,4.2005e-14
particle 822,0.33,0.45,-5.12732e-17,5.08387e-17,0.43,0.991062,0.0240029,1074.74,716.491,-7.91034e-15,8.85403e-15,1.51208e-13
particle 823,0.33,0.47,-1.25773e-16,-2.331e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,2.72421e-14,3.89041e-14
particle 824,0.33,0.49,9.51201e-17,2.95607e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.91114e-15,-1.08247e-14,3.32511e-14
particle 825,0.33,0.51,3.64996e-17,9.36388e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.2482e-15,-2.31343e-14,1.33191e-13
particle 826,0.33,0.53,-8.49287e-17,-5.34774e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.2482e-15,-2.14412e-14,1.34853e-13
particle 827,0.33,0.55,-5.75145e-17,-2.42335e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.33227e-15,2.04003e-15,1.55298e-13
particle 828,0.33,0.57,1.85658e-17,-6.24988e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,-3.77476e-15,-5.8665e-14
particle 829,0.33,0.59,-2.61501e-17,6.1341e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.85723e-15,1.76248e-15,-6.14162e-14
particle 830,0.33,0.61,7.58433e-18,2.48944e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.02456e-15,-1.94289e-16,1.50746e-13
particle 831,0.33,0.63,6.8891e-17,5.92644e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.63678e-15,1.01308e-14,1.24985e-13
particle 832,0.33,0.65,-1.28776e-16,-5.13285e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.99201e-16,-9.78384e-15,1.26596e-13
particle 833,0.33,0.67,-9.79643e-17,-2.4318e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.33227e-15,-1.31839e-15,1.54618e-13
particle 834,0.33,0.69,1.85658e-17,-6.27011e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,-3.77476e-15,-5.87799e-14
particle 835,0.33,0.71,-2.61501e-17,6.1341e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.85723e-15,1.76248e-15,-6.1478e-14
particle 836,0.33,0.73,7.58433e-18,2.48944e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.02456e-15,-1.94289e-16,1.50735e-13
particle 837,0.33,0.75,6.8891e-17,5.92644e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.63678e-15,1.01308e-14,1.24985e-13
particle 838,0.33,0.77,-1.28776e-16,-5.13285e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.99201e-16,-9.78384e-15,1.26596e-13
particle 839,0.33,0.79,-9.79643e-17,-2.4318e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.33227e-15,-1.31839e-15,1.54618e-13
particle 840,0.33,0.81,1.85658e-17,-6.27011e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,-3.77476e-15,-5.87799e-14
particle 841,0.33,0.83,-2.61501e-17,6.1341e-15,0.43,0.991062,0.0240029,1074.74,716.491,4.85723e-15,1.76248e-15,-6.1478e-14
particle 842,0.33,0.85,7.58433e-18,2.48944e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.02456e-15,-1.94289e-16,1.50735e-13
particle 843,0.33,0.87,6.8891e-17,5.92644e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.63678e-15,1.01308e-14,1.24985e-13
particle 844,0.33,0.89,-1.28776e-16,-5.13285e-16,0.43,0.991062,0.0240029,1074.74,716.491,9.99201e-16,-9.78384e-15,1.26598e-13
particle 845,0.33,0.91,-9.79643e-17,-2.43196e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.33227e-15,-1.31839e-15,1.54769e-13
particle 846,0.33,0.93,1.85658e-17,-6.27113e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.27356e-16,-3.80251e-15,-5.68134e-14
particle 847,0.33,0.95,-3.15224e-17,6.00936e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.97065e-15,-3.03924e-15,-5.98573e-14
particle 848,0.33,0.97,-1.22771e-16,2.37607e-15,0.43,0.991062,0.0240029,1074.74,716.491,-4.55191e-15,5.41234e-16,1.47932e-13
particle 849,0.33,0.99,-6.50988e-17,6.39217e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.77636e-15,3.40977e-14,1.21312e-13
particle 850,0.35,0.01,-2.67419e-15,-4.91046e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.82077e-14,2.09416e-14,-1.81255e-14
particle 851,0.35,0.03,-3.02994e-15,-7.02933e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.38778e-15,6.00908e-15,-3.80632e-14
particle 852,0.35,0.05,-3.03097e-15,-6.4771e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.5099e-14,1.385e-14,-5.95007e-14
particle 853,0.35,0.07,-2.94714e-15,3.90395e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.15383e-14,-2.43e-14,-5.72014e-14
particle 854,0.35,0.09,-3.14631e-15,2.15521e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.77236e-15,-2.27596e-15,-3.88998e-14
particle 855,0.35,0.11,-3.09725e-15,6.29657e-17,0.43,0.991062,0.0240029,1074.74,716.491,3.41394e-15,-7.31359e-15,-3.86017e-14
particle 856,0.35,0.13,-2.79182e-15,1.10131e-16,0.43,0.991062,0.0240029,1074.74,716.491,5.16254e-15,-8.24341e-15,-1.73475e-14
particle 857,0.35,0.15,-2.99992e-15,-1.64118e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.66134e-15,8.74301e-15,-4.28802e-14
particle 858,0.35,0.17,-3.24009e-15,1.02981e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.33227e-14,-5.31519e-15,-7.89021e-14
particle 859,0.35,0.19,-2.81078e-15,1.0214e-15,0.43,0.991062,0.0240029,1074.74,716.491,6.66134e-15,-1.20737e-15,-2.62268e-14
particle 860,0.35,0.21,-2.886e-15,-1.20784e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.22045e-15,5.56499e-15,-3.2129e-14
particle 861,0.35,0.23,-3.39588e-15,2.00985e-16,0.43,0.991062,0.0240029,1074.74,716.491,4.88498e-15,5.27356e-15,-8.20684e-14
particle 862,0.35,0.25,-2.813e-15,1.59401e-15,0.43,0.991062,0.0240029,1074.74,716.491,8.63198e-15,-1.7028e-14,-2.81643e-14
particle 863,0.35,0.27,-2.51547e-15,-5.64163e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.02061e-14,3.3723e-15,2.79526e-14
particle 864,0.35,0.29,-3.17317e-15,-3.20367e-15,0.43,0.991062,0.0240029,1074.74,716.491,5.41234e-15,-4.85723e-15,-9.0704e-14
particle 865,0.35,0.31,-3.16654e-15,2.96745e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.60822e-16,-1.32255e-14,-8.33474e-14
particle 866,0.35,0.33,-2.48142e-15,-5.30113e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.90958e-14,-6.10623e-15,4.05893e-14
particle 867,0.35,0.35,-2.92692e-15,-2.95564e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.02696e-14,7.56339e-15,-8.1934e-14
particle 868,0.35,0.37,-3.11913e-15,3.04396e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.96985e-15,-6.05072e-15,-7.96065e-14
particle 869,0.35,0.39,-2.48142e-15,-5.30113e-17,0.43,0.991062,0.0240029,1074.74,716.491,1.90958e-14,-6.10623e-15,4.17554e-14
particle 870,0.35,0.41,-2.92692e-15,-2.95564e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.02696e-14,7.56339e-15,-8.1993e-14
particle 871,0.35,0.43,-3.13936e-15,3.05419e-15,0.43,0.991062,0.0240029,1074.74,716.491,2.96985e-15,-2.48412e-15,-8.07035e-14
particle 872,0.35,0.45,-2.54099e-15,-8.88789e-18,0.43,0.991062,0.0240029,1074.74,716.491,1.21014e-14,-1.56819e-15,3.97429e-14
particle 873,0.35,0.47,-3.07379e-15,-2.84803e-15,0.43,0.991062,0.0240029,1074.74,716.491,-7.79932e-15,2.10248e-14,-8.83652e-14
particle 874,0.35,0.49,-3.24649e-15,3.2982e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.52656e-15,7.70217e-15,-9.97904e-14
particle 875,0.35,0.51,-2.84333e-15,8.90013e-16,0.43,0.991062,0.0240029,1074.74,716.491,2.08444e-14,-1.99563e-14,9.79645e-15
particle 876,0.35,0.53,-2.91096e-15,-3.1866e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.77358e-14,-3.00454e-14,2.07559e-14
particle 877,0.35,0.55,-2.36844e-15,-2.37966e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.95954e-14,7.00828e-15,5.22585e-14
particle 878,0.35,0.57,-2.84073e-15,-6.7768e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.00475e-14,-1.10328e-14,-1.73833e-13
particle 879,0.35,0.59,-2.78874e-15,6.86599e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.62648e-14,1.54876e-14,-1.7246e-13
particle 880,0.35,0.61,-2.17773e-15,2.3214e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.38778e-14,7.77156e-16,5.05172e-14
particle 881,0.35,0.63,-2.70768e-15,4.68451e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.26288e-14,1.67505e-14,1.07814e-14
particle 882,0.35,0.65,-2.95078e-15,-3.5753e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.81799e-14,-2.47025e-14,1.23266e-14
particle 883,0.35,0.67,-2.40763e-15,-2.41778e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.249e-14,7.85483e-15,5.04686e-14
particle 884,0.35,0.69,-2.84073e-15,-6.75657e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.00475e-14,-1.10328e-14,-1.74396e-13
particle 885,0.35,0.71,-2.78874e-15,6.86599e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.62648e-14,1.54876e-14,-1.72358e-13
particle 886,0.35,0.73,-2.17773e-15,2.3214e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.38778e-14,7.77156e-16,5.0531e-14
particle 887,0.35,0.75,-2.70768e-15,4.68451e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.26288e-14,1.67505e-14,1.07814e-14
particle 888,0.35,0.77,-2.95078e-15,-3.5753e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.81799e-14,-2.47025e-14,1.23266e-14
particle 889,0.35,0.79,-2.40763e-15,-2.41778e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.249e-14,7.85483e-15,5.04686e-14
particle 890,0.35,0.81,-2.84073e-15,-6.75657e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.00475e-14,-1.10328e-14,-1.74396e-13
particle 891,0.35,0.83,-2.78874e-15,6.86599e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.62648e-14,1.54876e-14,-1.72358e-13
particle 892,0.35,0.85,-2.17773e-15,2.3214e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.38778e-14,7.77156e-16,5.0531e-14
particle 893,0.35,0.87,-2.70768e-15,4.68451e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.26288e-14,1.67505e-14,1.07815e-14
particle 894,0.35,0.89,-2.95078e-15,-3.5753e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.81799e-14,-2.47025e-14,1.23326e-14
particle 895,0.35,0.91,-2.40763e-15,-2.41778e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.249e-14,7.85483e-15,5.06306e-14
particle 896,0.35,0.93,-2.84073e-15,-6.76163e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.00475e-14,-1.10328e-14,-1.72848e-13
particle 897,0.35,0.95,-2.81276e-15,6.76028e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.53766e-14,1.19627e-14,-1.71988e-13
particle 898,0.35,0.97,-2.29726e-15,2.32337e-15,0.43,0.991062,0.0240029,1074.74,716.491,1.51268e-14,-3.747e-15,4.79824e-14
particle 899,0.35,0.99,-2.79483e-15,6.36175e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.22125e-14,4.20081e-14,1.16453e-14
particle 900,0.37,0.01,2.7785e-15,-2.97697e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.86276e-14,2.27475e-14,-2.11257e-14
particle 901,0.37,0.03,3.07222e-15,-5.76247e-16,0.43,0.991062,0.0240029,1074.74,716.491,-4.99302e-15,-1.65044e-16,-3.96469e-14
particle 902,0.37,0.05,3.05629e-15,-5.95703e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.05499e-14,1.86087e-14,-5.77369e-14
particle 903,0.37,0.07,2.95095e-15,3.67451e-16,0.43,0.991062,0.0240029,1074.74,716.491,-2.92103e-14,-2.54298e-14,-5.51061e-14
particle 904,0.37,0.09,2.97049e-15,2.5682e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.31798e-14,-4.98005e-15,-3.84662e-14
particle 905,0.37,0.11,3.06704e-15,1.01109e-16,0.43,0.991062,0.0240029,1074.74,716.491,-7.21797e-15,-2.23508e-15,-3.85005e-14
particle 906,0.37,0.13,2.98932e-15,1.51879e-16,0.43,0.991062,0.0240029,1074.74,716.491,-3.35608e-15,-4.21768e-15,-1.74265e-14
particle 907,0.37,0.15,3.00723e-15,-1.37357e-15,0.43,0.991062,0.0240029,1074.74,716.491,-8.21964e-15,1.02398e-14,-3.97607e-14
particle 908,0.37,0.17,3.19629e-15,-1.18637e-16,0.43,0.991062,0.0240029,1074.74,716.491,-9.21024e-15,-8.75458e-15,-7.64922e-14
particle 909,0.37,0.19,2.85958e-15,1.01968e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.25673e-14,8.6269e-17,-2.66321e-14
particle 910,0.37,0.21,2.91502e-15,-1.0183e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.66283e-15,7.78469e-15,-2.91827e-14
particle 911,0.37,0.23,3.28593e-15,7.93665e-17,0.43,0.991062,0.0240029,1074.74,716.491,-1.00511e-14,2.01047e-15,-7.94181e-14
particle 912,0.37,0.25,2.83053e-15,1.58567e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.9341e-14,-1.63179e-14,-2.80051e-14
particle 913,0.37,0.27,2.46979e-15,-5.75467e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.51074e-14,4.79751e-15,2.89281e-14
particle 914,0.37,0.29,3.15031e-15,-3.3082e-15,0.43,0.991062,0.0240029,1074.74,716.491,-2.60434e-15,-7.0337e-15,-8.98725e-14
particle 915,0.37,0.31,2.99506e-15,2.90158e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.87117e-15,-1.34692e-14,-8.49913e-14
particle 916,0.37,0.33,2.5217e-15,3.23381e-18,0.43,0.991062,0.0240029,1074.74,716.491,-2.10784e-14,8.5446e-16,4.14636e-14
particle 917,0.37,0.35,3.01996e-15,-3.12819e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.38962e-15,1.91221e-15,-8.04831e-14
particle 918,0.37,0.37,2.98174e-15,3.01172e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.23715e-15,-7.36398e-15,-8.12185e-14
particle 919,0.37,0.39,2.52044e-15,3.31473e-18,0.43,0.991062,0.0240029,1074.74,716.491,-2.10782e-14,8.54555e-16,4.28507e-14
particle 920,0.37,0.41,3.01996e-15,-3.12819e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.38962e-15,1.91221e-15,-8.03987e-14
particle 921,0.37,0.43,2.98174e-15,3.01631e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.24112e-15,-6.20023e-15,-8.21087e-14
particle 922,0.37,0.45,2.54721e-15,5.07909e-17,0.43,0.991062,0.0240029,1074.74,716.491,-2.09553e-14,8.86796e-15,4.1182e-14
particle 923,0.37,0.47,3.1474e-15,-3.02264e-15,0.43,0.991062,0.0240029,1074.74,716.491,-3.35843e-16,1.77483e-14,-8.56917e-14
particle 924,0.37,0.49,3.32851e-15,3.25104e-15,0.43,0.991062,0.0240029,1074.74,716.491,-6.56427e-15,5.86333e-15,-1.0015e-13
particle 925,0.37,0.51,2.91735e-15,8.94749e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.36712e-14,-2.17542e-14,9.44822e-15
particle 926,0.37,0.53,2.75851e-15,-3.5029e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.65243e-14,-3.03001e-14,2.06503e-14
particle 927,0.37,0.55,2.22542e-15,-2.33792e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.43533e-14,8.35261e-15,5.21396e-14
particle 928,0.37,0.57,2.92558e-15,-6.80559e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12133e-14,-1.54182e-14,-1.73404e-13
particle 929,0.37,0.59,2.59122e-15,6.78216e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60575e-14,1.60353e-14,-1.7391e-13
particle 930,0.37,0.61,2.29472e-15,2.43097e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.93252e-14,-3.80616e-15,5.04252e-14
particle 931,0.37,0.63,2.89606e-15,4.48322e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.30219e-14,2.72814e-14,1.21775e-14
particle 932,0.37,0.65,2.75775e-15,-3.74251e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.6582e-14,-2.13639e-14,1.26195e-14
particle 933,0.37,0.67,2.24363e-15,-2.35177e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12716e-14,6.52113e-15,5.10634e-14
particle 934,0.37,0.69,2.92557e-15,-6.79556e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12133e-14,-1.54182e-14,-1.7358e-13
particle 935,0.37,0.71,2.59122e-15,6.78216e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60575e-14,1.60353e-14,-1.73836e-13
particle 936,0.37,0.73,2.29472e-15,2.43097e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.93252e-14,-3.80616e-15,5.04326e-14
particle 937,0.37,0.75,2.89606e-15,4.48322e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.30219e-14,2.72814e-14,1.21775e-14
particle 938,0.37,0.77,2.75775e-15,-3.74251e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.6582e-14,-2.13639e-14,1.26195e-14
particle 939,0.37,0.79,2.24363e-15,-2.35177e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12716e-14,6.52113e-15,5.10634e-14
particle 940,0.37,0.81,2.92557e-15,-6.79556e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12133e-14,-1.54182e-14,-1.7358e-13
particle 941,0.37,0.83,2.59122e-15,6.78216e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.60575e-14,1.60353e-14,-1.73836e-13
particle 942,0.37,0.85,2.29472e-15,2.43097e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.93252e-14,-3.80616e-15,5.04326e-14
particle 943,0.37,0.87,2.89606e-15,4.48322e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.3022e-14,2.72814e-14,1.21789e-14
particle 944,0.37,0.89,2.75774e-15,-3.74335e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.65831e-14,-2.13922e-14,1.26389e-14
particle 945,0.37,0.91,2.2436e-15,-2.35202e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.12752e-14,6.49161e-15,5.12851e-14
particle 946,0.37,0.93,2.92524e-15,-6.80066e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.1241e-14,-1.54182e-14,-1.71761e-13
particle 947,0.37,0.95,2.61492e-15,6.6464e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.65652e-14,1.66003e-14,-1.72938e-13
particle 948,0.37,0.97,2.18313e-15,2.31316e-15,0.43,0.991062,0.0240029,1074.74,716.491,-1.34134e-14,1.61998e-15,4.7028e-14
particle 949,0.37,0.99,2.72629e-15,6.31317e-16,0.43,0.991062,0.0240029,1074.74,716.491,-1.57829e-14,4.76095e-14,1.03058e-14
particle 950,0.39,0.01,1.52556e-16,-4.19153e-16,0.43,0.991062,0.0240029,1074.74,716.491,1.58207e-15,1.89293e-14,9.77545e-14
particle 951,0.39,0.03,2.28873e-16,-5.38369e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.96665e-15,7.24421e-15,8.49051e-14
particle 952,0.39,0.05,-3.68156e-17,-5.8743e-16,0.43,0.991062,0.0240029,1074.74,716.491,6.96665e-15,-9.52016e-15,6.89161e-14
